customer,supplier,amount,date,region
03481000125,7708529394,323000.0,2011-04-01,0
03483001290,7707049388,12000.0,2011-01-01,0
03482000325,503217441874,100912.5,2010-12-01,0
03483003979,7740000012,402000.0,2011-06-01,0
03483002253,5024067878,223000.0,2011-04-01,0
03482000137,5042005105,2165880.0,2011-05-01,0
03483003251,7327023859,221800.0,2011-08-01,0
03483002192,5040072963,423980.7,2011-05-01,0
03483001692,5026000090,125234.64,2011-04-01,0
01483000042,7707309501,499000.0,2011-01-01,0
01483000383,5074030175,5108401.0,2010-12-01,0
03482000048,7736520080,2392500.0,2011-01-01,0
03481000487,7729628928,61605.0,2011-08-01,0
03482000114,507502283905,8064.86,2011-06-01,0
01483000263,502238461598,129200.0,2011-06-01,0
01483000133,5030068534,498390.0,2011-07-01,0
03481000403,7713621620,244883.3,2011-07-01,0
03483004395,5053016370,499367.61,2011-08-01,0
03481000487,5020060470,682490.0,2011-06-01,0
03483000553,5011029956,279500.0,2011-06-01,0
01483000454,5003066104,28282829.07,2011-08-01,0
03482000205,5015011734,2745694.8,2010-12-01,0
03482000361,5000000970,5733.47,2010-12-01,0
03483002651,5075032471,916090.22,2010-12-01,0
03483001802,7710026574,6540.75,2011-08-01,0
03481000424,7716575404,34569123.65,2011-07-01,0
03483002524,5006008196,557000.0,2011-04-01,0
01483000188,5072709268,5933286.48,2011-08-01,0
03482000438,501102084051,52442.81,2011-01-01,0
01483000307,7707083893,2040000.0,2011-07-01,0
03481000009,5038010261,93218.72,2011-01-01,0
01483000406,502210734573,1502450.0,2011-05-01,0
03483000280,7721155229,50639.64,2011-07-01,0
03482000045,5044013373,295157.43,2011-07-01,0
03483002281,5040012890,818403.0,2011-08-01,0
03482000114,771543876903,12097.28,2011-06-01,0
03481000444,7707625271,493800.0,2011-06-01,0
01483000379,7831000122,0.0,2010-12-01,0
03483002626,5018134438,923779.49,2011-01-01,0
03481000217,7728608647,3000000.0,2011-09-01,0
03481000517,5038045289,433650.0,2011-02-01,0
01483000047,5008045362,300000.0,2011-06-01,0
03481000044,5030053538,966948.71,2011-01-01,0
01483000165,7713718710,215000.0,2011-08-01,0
03481000032,7707049388,36000.0,2011-03-01,0
03481000686,3730011811,1755510.0,2011-03-01,0
03483001204,7715790381,112915.0,2011-07-01,0
03483001547,7736520080,96120.5,2009-01-01,0
03162000171,7727228265,1609920.0,2010-12-01,0
03482000435,501401592582,22897.0,2011-07-01,0
02481000003,5032041954,95000.0,2011-01-01,0
01483000261,7736520080,1774300.0,2011-01-01,0
03482000117,503403901416,3570.0,2011-02-01,0
03483000551,5011026264,403000.0,2011-05-01,0
01483000188,5009033419,247876.71,2011-01-01,0
01482000017,7705397301,5319000.0,2011-05-01,0
03481000713,7725520200,422467.35,2011-07-01,0
03481000125,504209070197,250000.0,2011-04-01,0
01482000016,7733743472,88026.5,2011-08-01,0
03483001206,5022066269,148592.49,2005-07-01,0
03481000466,7722591098,116550.0,2011-07-01,0
01483000164,7709665689,78300.0,2011-04-01,0
03483000185,7720506604,395140.0,2011-08-01,0
03483000888,7736520080,230000.0,2011-04-01,0
03482000304,5007065574,87000.0,2010-12-01,0
03483001396,7705499230,169578.2,2011-02-01,0
01483000193,5074016614,547655.33,2011-07-01,0
03483001811,5047045084,85500.0,2011-04-01,0
01483000111,7702678255,299937.81,2011-08-01,0
03483001857,5046067590,1239875.0,2010-12-01,0
03483001431,7718635264,335603.56,2011-04-01,0
01481000024,5000000970,450000.0,2010-12-01,0
03483002250,5007050673,498000.0,2011-05-01,0
03481000045,7722702805,2275000.0,2011-03-01,0
03483003235,5007048177,3195265.69,2011-01-01,0
03482000438,501103324669,5295.39,2011-01-01,0
01483000406,5032162109,359988.75,2011-06-01,0
03483003009,5050069744,11730.0,2011-04-01,0
03732000065,5009033419,14426490.0,2011-01-01,0
03482000438,501100915173,20218.76,2011-01-01,0
03483000982,5031008506,821.93,2011-01-01,0
01483000129,5029070881,880288.88,2011-07-01,0
03483003090,5074001544,285912.0,2010-12-01,0
03482000460,7704738686,919995.33,2011-08-01,0
03483002997,5000000017,398524.0,2011-03-01,0
03483000604,5005000765,140089.62,2011-04-01,0
01483000271,7736520080,1101000.0,2010-12-01,0
03483003740,5028018582,438603.3,2011-01-01,0
03483000450,5040008284,21600.0,2011-03-01,0
03483003251,7728724820,360999.44,2010-12-01,0
03482000117,503403665850,4998.0,2011-02-01,0
03483000237,5045003106,118481.13,2011-01-01,0
03483002701,7736520080,216295.0,2005-07-01,0
03483002468,5018145292,495000.0,2011-03-01,0
01483000404,2341014230,120500.0,2011-05-01,0
03483003809,5077015288,2000000.0,2011-09-01,0
03482000093,7707049388,29055.68,2011-07-01,0
03481000149,5040072018,198577.45,2011-09-01,0
03483002545,5023010332,219987.6,2011-07-01,0
03483004385,5053069735,40100.5,2011-04-01,0
03483000064,504900122122,22025.0,2011-06-01,0
03732002031,7729628928,339654.58,2011-04-01,0
03482000159,503000593744,998000.0,2010-12-01,0
03482000030,5007048177,2527118.92,2010-12-01,0
01482000009,5020002284,37456.7,2011-01-01,0
03481000600,7719022542,421637.21,2011-08-01,0
03483002136,5042107019,320191.6,2011-01-01,0
03483002801,5035002657,138125.0,2011-05-01,0
03481000022,5045003106,78596.42,2011-01-01,0
03482000398,5406643690,2000000.0,2011-08-01,0
03483000239,5013006792,1971427.06,2010-12-01,0
03481000517,7704222066,77880.0,2011-04-01,0
03481000787,7743501232,705950.0,2011-08-01,0
03483000074,4025021289,2799910.0,2010-12-01,0
01483000068,5046049865,584944.47,2011-02-01,0
03483000074,7604032720,1030999.26,2010-12-01,0
03483000188,5036097813,125146.7,2011-03-01,0
03482000712,5000001317,36352.44,2010-12-01,0
01483000158,7710146208,948800.0,2011-01-01,0
03483001328,5022065219,458989.44,2011-03-01,0
03483001369,5027090787,160000.0,2011-05-01,0
03483000160,772001327310,2117600.0,2011-01-01,0
01483000194,5042092524,134877.5,2011-05-01,0
03483000224,5034027835,9386.17,2011-07-01,0
03483000291,7728710418,536905.0,2011-07-01,0
03482000711,7736520080,272640.0,2011-01-01,0
03732000763,7716187458,1793725.46,2011-05-01,0
03482000068,5000000970,52000.0,2010-12-01,0
03483000033,5046066571,399560.0,2010-12-01,0
03482000216,5074112156,450000.0,2011-08-01,0
03481000466,5050042904,1447500.0,2011-07-01,0
03483001547,5031067893,30433.28,2011-01-01,0
03482000456,5034006507,120236.76,2011-08-01,0
03482000444,5027123143,80352.0,2011-05-01,0
03483002647,5028018582,1535920.83,2011-01-01,0
03483002772,7710042640,154753.2,2011-03-01,0
01483000153,7710026574,21140.35,2011-03-01,0
03732001679,5009033419,947700.0,2011-02-01,0
01483000129,5007077700,405000.0,2011-06-01,0
03483000160,5260099086,117580.0,2011-03-01,0
03481000199,7717130849,353410.0,2011-03-01,0
01483000157,504000157193,432000.0,2011-06-01,0
03481000060,5038012477,3069682.0,2011-07-01,0
03482000563,5042001196,268388.9,2011-02-01,0
03483001482,5031049446,544960.64,2011-01-01,0
01483000411,5025010659,2610000.0,2010-11-01,0
03482000265,7722703904,252666.75,2011-08-01,0
03483001359,7703018406,401625.0,2011-05-01,0
03483004450,7714737699,934000.0,2011-07-01,0
03732000352,5048007677,365693.72,2011-04-01,0
03483002213,5040055622,332677.91,2011-01-01,0
03483001216,5031042867,10490.0,2011-01-01,0
03483004358,5053067720,504461.0,2011-06-01,0
03483002191,501000043218,333825.5,2011-03-01,0
03482000353,5022069823,303288.0,2010-12-01,0
03483001054,5031064148,8131.79,2011-01-01,0
03483003910,5036028633,157500.0,2011-05-01,0
03481000021,5079000720,133833.9,2011-01-01,0
03482000320,7727687727,172800.0,2010-12-01,0
03483000240,3328439066,23520.0,2011-05-01,0
01483000182,7733114210,512636.79,2011-07-01,0
01483000032,7203105770,26900.0,2011-06-01,0
03482000342,5017004108,9052.89,2011-08-01,0
01483000066,5040040881,1263960.0,2011-01-01,0
03483002250,5007051571,461481.01,2011-03-01,0
03483001396,5259082190,820000.0,2011-05-01,0
01482000044,5046037637,841593.2,2011-01-01,0
03482000325,5032006961,104110.2,2011-02-01,0
01482000019,5029042549,350105.77,2011-01-01,0
03483000792,5032056661,85333.82,2011-04-01,0
03482000212,5049003001,190196.16,2011-05-01,0
03483001651,5071004963,459170.0,2011-06-01,0
03483003258,7736520080,388500.0,2010-12-01,0
03483003526,5034060173,33329.25,2011-07-01,0
03483001681,7736520080,126670.0,2010-12-01,0
03483000033,7728657725,457544.9,2010-12-01,0
03483001444,5031078359,1350953.69,2011-01-01,0
03481000321,5042119335,491728.0,2011-07-01,0
03483000573,7705647512,2312380.0,2011-06-01,0
03483001564,7720628747,38525.4,2011-07-01,0
01483000056,5007058016,3189027.84,2011-08-01,0
03481000045,7715854412,420000.0,2011-09-01,0
03483002661,5038070207,538294.2,2011-03-01,0
01482000034,502800161220,128000.0,2011-01-01,0
03483000823,7715844990,268126.85,2011-04-01,0
03481000718,5010041767,51620.0,2011-05-01,0
03483001120,5045003106,7818.03,2011-01-01,0
03483001104,7716001022,416428.96,2011-07-01,0
03481000327,3127511890,122000.0,2011-09-01,0
03481000476,5013001748,54068.54,2011-02-01,0
03483003263,7736520080,217605.0,2010-12-01,0
03483000160,7716641110,145000.0,2011-08-01,0
03483003664,5073014229,64468.0,2011-04-01,0
03483001359,7703018406,488087.2,2011-08-01,0
03481000531,5027046185,5834.19,2011-07-01,0
03483004252,5072724210,183490.71,2011-01-01,0
03481000199,5009059576,295000.0,2011-07-01,0
03481000466,7725705890,315000.0,2011-03-01,0
03481000531,7724261610,2000000.0,2011-06-01,0
03483004248,5072701420,120665.0,2011-04-01,0
03482000018,7707325863,669636.0,2011-01-01,0
03481000466,7727692420,1165313.93,2011-02-01,0
03483001829,7702651849,710537.32,2011-08-01,0
01483000368,5008000072,444070.0,2011-01-01,0
03481000815,7725704487,215320.0,2011-05-01,0
01482000043,5018027387,99131.0,2011-06-01,0
01483000377,7736520080,3276000.0,2011-01-01,0
03483003141,5031083768,99553.04,2010-05-01,0
01483000367,5036012200,516400.0,2010-12-01,0
03482000693,5049003153,526044.0,2011-07-01,0
03483001419,7706560825,1323791.68,2011-06-01,0
03483003902,5007069297,469920.0,2011-03-01,0
03481000373,5030029750,176221.8,2011-03-01,0
03482000707,7705017253,20000.0,2010-12-01,0
03483001260,5079010990,300216.0,2011-08-01,0
01483000094,5070012954,229600.0,2011-01-01,0
03481000297,7734639900,328900.0,2011-06-01,0
03481000566,7714607185,6000000.0,2011-02-01,0
01483000043,5038065599,526055.55,2011-07-01,0
03481000566,5018036409,362380.2,2011-04-01,0
03481000389,5256063986,772500.0,2011-03-01,0
01483000002,5034033719,492327.0,2011-08-01,0
03481000134,5031094664,51644161.87,2011-08-01,0
01482000008,5050088120,36008.52,2011-01-01,0
03483001344,5006011488,798587.6,2011-01-01,0
03483000163,5009046778,338370.0,2011-06-01,0
03481000451,7719026829,153400.0,2011-02-01,0
03481000221,5075000198,135522.2,2011-08-01,0
03483004234,5029067896,33476730.0,2011-01-01,0
03483002182,500400051596,175750.0,2011-03-01,0
03482000812,7721621222,1207381.0,2011-07-01,0
01483000388,500402405610,53095.5,2011-08-01,0
03483003826,5031087755,77880.0,2011-01-01,0
01483000211,5048026542,1550000.0,2011-06-01,0
03481000125,7735062172,800000.0,2011-09-01,0
03483001950,7707049388,9091.9,2010-12-01,0
03482000576,7727687727,190080.0,2011-01-01,0
03483002511,5018134420,357403.78,2011-01-01,0
01483000429,5035039819,2735849.06,2011-08-01,0
03483002700,5000000970,7300.0,2005-07-01,0
03483003781,5075032471,796058.58,2011-01-01,0
03482000631,5050072257,456000.09,2011-03-01,0
03482000435,5013054796,69335.54,2010-12-01,0
03482000413,7448122396,263520.0,2011-06-01,0
03483003862,5075032471,85196.39,2010-12-01,0
03483000792,5026012786,289341.0,2011-07-01,0
03481000017,7707049388,20000.0,2011-02-01,0
03482000306,503404346317,1925.5,2011-06-01,0
03481000217,7701018922,380000.0,2011-07-01,0
03482000080,7709501909,84000.0,2011-09-01,0
03481000164,7713701386,372100.0,2011-07-01,0
03483004537,7736520080,15000.0,2010-12-01,0
03483003724,5027089703,1000.0,2011-02-01,0
03482000435,503611454617,133518.0,2010-12-01,0
03482000265,5031088815,867806.0,2011-04-01,0
03732000065,7734550025,437080.0,2011-03-01,0
03483000501,5076000345,214884.88,2011-08-01,0
01482000007,7715824908,335898.5,2011-05-01,0
03482000781,7707049388,50.0,2011-03-01,0
03482000507,5012055109,15454.48,2011-01-01,0
03482000365,7707049388,4860.0,2011-03-01,0
03483001811,5009033419,60830.9,2010-12-01,0
03483003368,5028018582,894561.99,2011-01-01,0
03481000096,5031084828,229920.0,2011-07-01,0
03481000192,7718637920,380000.0,2010-07-01,0
03481000043,7716196406,55111.56,2011-07-01,0
03482000010,5056011395,1676184.44,2011-05-01,0
01483000043,5038074402,205000.0,2011-03-01,0
03732001203,5040105560,154617.4,2011-03-01,0
01483000397,5000000828,2490000.0,2011-05-01,0
03481000562,7718632016,9637000.0,2011-07-01,0
03482000502,6913008547,63642.18,2011-06-01,0
03482000435,502708170286,20000.0,2011-07-01,0
03483000991,5045003106,709249.95,2011-01-01,0
03481000466,7728266778,714246.0,2011-08-01,0
03481000413,7725203410,171190.0,2011-04-01,0
03482000067,5036033471,3379967.0,2010-12-01,0
03482000130,5022014729,184060.8,2011-06-01,0
03483001469,7734550025,3032370.0,2010-12-01,0
03482000745,7707049388,6844.0,2011-07-01,0
03481000473,7727200252,1840000.28,2011-08-01,0
01483000228,7702069648,399961.0,2011-03-01,0
03483001316,5031075340,220500.0,2011-05-01,0
03481000273,5009045206,285000.0,2010-12-01,0
03483001182,5022009976,486720.0,2010-12-01,0
03481000466,7720695060,245000.0,2011-05-01,0
01483000077,5003085072,1850000.0,2011-08-01,0
01482000003,7723644271,1764000.0,2010-12-01,0
03481000299,5032041898,310013.9,2011-04-01,0
03481000532,7718222250,1860000.0,2011-08-01,0
03482000465,5043014617,427310.82,2010-12-01,0
01483000019,5076001719,150292.82,2011-06-01,0
03483000119,5031006996,3894.0,2011-01-01,0
03483002467,7731585774,103631.0,2011-07-01,0
01483000279,5006004321,180000.0,2011-04-01,0
03483003438,7736520080,22620000.0,2010-12-01,0
03483001885,7736520080,675000.0,2011-01-01,0
03481000211,7728209000,118398.0,2011-06-01,0
01483000407,5074001625,445000.0,2010-12-01,0
03481000045,5031090839,5414794.2,2011-04-01,0
03483001446,5071004120,570958.02,2011-01-01,0
03483001328,5022065219,299493.12,2011-06-01,0
03483000925,5011000146,310252.0,2010-12-01,0
03481000199,7724713400,499608.0,2010-03-01,0
03482000627,5020007148,55200.0,2010-12-01,0
01483000470,5075033490,199800.0,2011-03-01,0
03481000616,6227009062,213348.0,2011-03-01,0
03481000562,7717668933,165433.0,2011-02-01,0
03481000004,5052021890,71543.54,2011-01-01,0
03483000291,5009045260,720000.0,2011-04-01,0
03483002660,5018057889,298000.0,2011-08-01,0
01483000081,5031000151,2184877.25,2011-06-01,0
03483003809,5000000017,75332.62,2011-04-01,0
03483000073,5035033849,3054928.4,2011-06-01,0
03732001366,7710650831,169941.59,2011-06-01,0
03482000124,7713211631,98046000.0,2011-08-01,0
03483000501,5076007510,214520.81,2011-05-01,0
03481000394,5047115775,400000.0,2011-07-01,0
03481000140,5074001544,405100.0,2010-12-01,0
03481000311,7718635264,179619.04,2011-07-01,0
01482000023,7714025229,23059000.0,2011-08-01,0
01483000243,5028025325,305352.12,2011-08-01,0
03483003842,7707049388,12000.0,2010-01-01,0
03482000124,7710146208,3698000.0,2010-12-01,0
01482000009,5022065219,1390000.0,2011-03-01,0
03483000065,7719555477,36473.0,2011-05-01,0
03482000553,7703211939,2700000.0,2010-12-01,0
03482000435,503215263584,11000.0,2011-06-01,0
03483003042,7736520080,305695.0,2010-12-01,0
03481000078,7727151774,1142500.0,2011-08-01,0
03483002154,504200279840,162750.0,2011-05-01,0
03483003153,5021012581,8397.52,2010-12-01,0
03481000687,5000001317,183366.12,2011-01-01,0
03483000792,5027143125,208770.0,2011-03-01,0
01483000068,5046061140,310000.0,2011-04-01,0
03481000566,5053009038,111839.88,2011-04-01,0
03482000290,5020034286,505961.6,2011-04-01,0
03483001211,5000001317,14079.48,2011-01-01,0
03483003009,5031078623,1500.0,2011-05-01,0
03482000680,7701048405,137445.0,2010-12-01,0
01483000448,5050070612,370000.0,2011-06-01,0
03481000686,2631017730,439859.2,2011-04-01,0
03732000743,7720256200,383000.0,2011-06-01,0
03481000218,5046051127,450000.0,2011-05-01,0
03481000066,5053022751,210781.94,2011-03-01,0
03483000445,5000000970,52000.0,2011-01-01,0
01482000019,503804791009,90000.0,2010-12-01,0
03481000596,7708082483,4454953.51,2011-04-01,0
03482000290,212801212186,608685.0,2011-07-01,0
03483000722,503300065880,232503.0,2011-05-01,0
03483000549,7736520080,70000.0,2011-04-01,0
01483000110,7709673873,182000.0,2011-05-01,0
03483000722,7606076360,290000.0,2011-03-01,0
03481000217,7727742921,2700000.0,2011-05-01,0
03483000074,5030004724,35288.0,2011-06-01,0
03482000117,503405355730,612.0,2011-02-01,0
03481000466,7720024671,600000.0,2011-05-01,0
03482000179,7709501909,199600.0,2011-03-01,0
03483003562,5031055619,29440.47,2009-01-01,0
03482000052,5034030852,363077.48,2011-07-01,0
03482000398,7718729385,181126.8,2010-12-01,0
03483003251,5010028702,1075704.0,2011-03-01,0
01483000402,500401054423,47405.76,2011-06-01,0
03483003194,5042098389,390000.0,2011-04-01,0
03481000777,7720637290,800000.0,2011-04-01,0
03482000136,7709525459,73082.0,2011-09-01,0
03483002240,5040055622,1690881.22,2011-01-01,0
03483000305,7736520080,250000.0,2010-12-01,0
01483000214,5000001042,35500000.0,2010-09-01,0
03481000221,6164070760,132800.0,2011-04-01,0
03483002285,7715790381,313619.52,2010-12-01,0
03481000046,7703641378,45995.72,2011-03-01,0
03482000117,503502483456,1292.0,2011-02-01,0
03481000060,5204001347,1271812.0,2011-08-01,0
03732001564,5038057693,132022.2,2011-01-01,0
03483000324,501000179307,497896.0,2011-05-01,0
03483000604,500504445891,170982.0,2011-09-01,0
03483001036,5035025076,347525.0,2011-08-01,0
03483003100,7743813104,249534.82,2011-06-01,0
08483000021,5011001319,385291.06,2011-09-01,0
03481000221,7720687936,217202.0,2011-03-01,0
01483000058,7725080060,640250.0,2011-04-01,0
03483002145,5042012977,851821.87,2011-01-01,0
03483001751,5053006284,1518987.24,2010-12-01,0
03483000582,7725065777,6290.0,2011-01-01,0
01483000121,5003020195,783918.85,2011-02-01,0
03483001237,504902656472,542017.61,2011-03-01,0
03483001888,5034018703,146800.0,2011-04-01,0
03483001784,7727639410,5538801.43,2011-01-01,0
03483001165,7736520080,337500.0,2011-01-01,0
03732001978,5029087589,10944560.0,2011-01-01,0
03481000383,7729588182,386400.0,2011-02-01,0
03483001590,7736520080,385000.0,2011-01-01,0
03482000403,500510367909,40460.0,2011-06-01,0
03483000160,5017031616,84900.0,2011-05-01,0
03482000052,5034050048,409257.6,2011-04-01,0
03483003480,5013045752,218000.0,2011-05-01,0
01482000016,5032194037,1400000.0,2011-07-01,0
03483001879,5073005313,337000.0,2010-12-01,0
03481000562,4025060217,467500.0,2011-01-01,0
01483000489,5042065175,385000.0,2011-04-01,0
03483003833,7731168058,496814.0,2011-07-01,0
03483000078,5049003971,48943.02,2011-04-01,0
01483000106,5027089703,5834.18,2011-01-01,0
03483002873,5050047123,4590652.0,2010-12-01,0
03483000449,5043011126,120739.4,2011-03-01,0
01483000143,5032199652,75500.0,2011-08-01,0
01483000325,7729405872,496320.0,2011-06-01,0
03481000466,7722131541,413460.0,2011-03-01,0
01483000423,5024045465,66500.0,2011-03-01,0
03481000687,7728065856,197676.7,2011-04-01,0
01483000478,5043041459,198000.0,2011-06-01,0
01483000068,5046048999,171661986.95,2010-12-01,0
03482000306,7736520080,466365.0,2011-01-01,0
01483000232,502200040738,13700.0,2011-05-01,0
03482000784,7719555477,299980.8,2011-01-01,0
03483001038,5260250347,900000.0,2011-07-01,0
03483000899,5013044981,55226.88,2010-12-01,0
03483002109,5003019471,136186.46,2011-01-01,0
01483000361,5016002443,245000.0,2011-09-01,0
03481000607,6829049070,226000.0,2011-01-01,0
03483004023,5024008858,1385040.0,2010-12-01,0
01483000487,7710026574,7206.94,2011-06-01,0
03481000491,7712100600,73078.5,2011-07-01,0
03481000578,5019011830,494656.0,2011-08-01,0
03483000985,5011025214,15685.74,2011-06-01,0
03483001206,7715790381,92392.3,2011-04-01,0
03483002775,5009022706,12145000.0,2010-12-01,0
03482000687,7736520080,384200.0,2011-01-01,0
01482000008,5040095752,5380.8,2011-01-01,0
03482000456,5034082709,60816.01,2011-08-01,0
03483002780,5007070790,196355.52,2011-01-01,0
03483000882,5013057846,498000.0,2010-12-01,0
01483000178,5040036500,450000.0,2011-08-01,0
03481000787,7702733629,250160.0,2011-04-01,0
03483003029,5031008506,2180.52,2011-03-01,0
03481000575,503010797112,870590.0,2011-06-01,0
03482000215,5003028028,11455.44,2011-01-01,0
03483003002,5021012479,222640.0,2011-07-01,0
03481000787,5008055473,449121.7,2011-05-01,0
03483002972,7714737699,934000.0,2011-09-01,0
03482000290,5020060470,396100.0,2011-04-01,0
01483000027,7806352441,2990000.0,2011-02-01,0
01481000019,7730079101,197768.0,2011-09-01,0
01483000089,5035033768,132825.0,2011-06-01,0
03483002478,5074001544,107642.1,2011-03-01,0
01483000504,5050070570,900000.0,2011-07-01,0
01483000325,5009053687,991800.0,2010-12-01,0
03482000217,5029126502,15320.0,2011-05-01,0
03483003678,5042105861,247060.0,2011-06-01,0
03483002645,7730052050,499800.0,2011-05-01,0
03483002208,5073007159,180010.0,2010-12-01,0
01483000102,5030064032,134676.0,2011-08-01,0
03481000194,5408282551,1457036.0,2011-07-01,0
01480000001,7710058015,1800000.0,2011-08-01,0
03481000014,5000000970,56800.0,2010-12-01,0
03482000117,370251435000,884.0,2011-02-01,0
03483000406,501100345269,20514.0,2011-05-01,0
03483001139,5031008506,2368.0,2011-01-01,0
03481000462,5008051944,1262000.0,2011-07-01,0
01482000034,7722653467,330279.05,2011-08-01,0
03483001828,7719682740,137277.92,2011-08-01,0
03482000066,7736520080,727260.0,2011-01-01,0
03482000308,6319731422,52189.1,2011-05-01,0
03483003729,7703502670,800000.0,2010-12-01,0
03482000382,5027106405,105000.0,2011-07-01,0
03483002010,7736520080,131987.0,2005-07-01,0
03483000987,5011026458,385000.0,2011-04-01,0
03483003526,5034025228,118000.0,2011-04-01,0
01483000222,5000001388,239000.0,2011-04-01,0
03481000140,7725056388,491764.98,2010-12-01,0
03481000096,5018048926,927031.4,2011-08-01,0
03483004370,5053000821,84441.85,2010-12-01,0
03481000321,7731023983,449427.19,2011-04-01,0
03481000225,7719734797,955000.0,2011-08-01,0
03483002494,7736520080,296916.0,2011-01-01,0
03481000143,5000000970,480000.0,2011-01-01,0
03481000008,5047101613,408498.0,2011-01-01,0
03481000842,6227009062,60021.0,2011-08-01,0
01482000020,7740000076,494000.0,2011-06-01,0
01483000379,7718666713,1935200.0,2011-05-01,0
03732000065,7733717779,4491375.0,2011-03-01,0
03483002428,5028018582,954221.59,2011-01-01,0
03483000071,5031044222,1655.3,2010-12-01,0
03482000013,7724152603,1200000.0,2011-07-01,0
03482000546,5036004939,87117.2,2011-03-01,0
03483002957,5040105560,184121.8,2011-03-01,0
03482000435,502719466687,20000.0,2011-08-01,0
03483000275,5074013469,1206519.0,2010-12-01,0
03483004469,5005036715,5363.3,2010-12-01,0
03482000207,5029081629,499224.96,2011-02-01,0
03483003949,7707049388,15500.0,2011-06-01,0
03483003606,5012061039,135000.0,2010-12-01,0
03483004682,7736520080,267563.6,2011-06-01,0
03483004285,5073006726,1049649.18,2010-12-01,0
03483004574,7736520080,113000.0,2010-12-01,0
01483000188,7701922895,845111.0,2011-08-01,0
01482000017,7731241639,30599124.0,2011-01-01,0
03483001438,7105023801,184600.0,2011-08-01,0
01483000386,5050061230,2406352.0,2011-09-01,0
01483000153,5047107870,2127216.71,2011-04-01,0
03483002849,7736520080,204589.8,2011-01-01,0
03482000320,5070009976,164000.0,2011-07-01,0
01483000175,7707086630,390000.0,2011-09-01,0
03481000297,3015038370,406779.66,2011-06-01,0
03482000205,5020060470,188465.0,2011-06-01,0
03483003409,5003005976,477900.0,2011-04-01,0
03483003658,5054088755,223373.46,2011-06-01,0
01483000043,7703733540,399050.0,2011-08-01,0
03482000016,7724053916,790765.8,2011-01-01,0
03482000669,7725501310,166563.0,2011-07-01,0
03481000761,5004021787,1667518.36,2011-02-01,0
03483000065,5049017646,118360.44,2011-07-01,0
03482000205,5008051937,83228.0,2011-02-01,0
03483001802,5003085072,249400.0,2011-06-01,0
01482000020,7732517791,496756.0,2011-03-01,0
03482000457,7705035012,180648.95,2011-02-01,0
03481000192,7707629942,125583138.54,2011-04-01,0
03482000353,501101271394,563920.0,2010-12-01,0
03481000562,7743580932,375470.0,2011-02-01,0
03483003480,5027049958,446000.0,2011-06-01,0
03481000122,5050026067,16230.72,2011-01-01,0
03483003646,5031018470,6000.0,2011-02-01,0
01483000258,5050047910,108000.0,2011-05-01,0
03732001041,7706716920,197384.45,2011-07-01,0
03483003730,7719275984,1100000.0,2010-12-01,0
03482000567,7736520080,57963.0,2011-01-01,0
03481000327,5032207896,1400000.0,2011-03-01,0
01483000047,5012030168,398000.0,2011-05-01,0
03482000732,7726523187,143996.0,2011-07-01,0
03482000412,5024062728,62780.0,2011-03-01,0
03483003070,6230024663,488520.0,2010-12-01,0
03483000312,7720506604,809060.0,2011-06-01,0
01483000395,7721631855,493000.0,2011-06-01,0
03481000092,7705616916,870000.0,2011-05-01,0
03482000394,7736520080,231629.31,2010-12-01,0
03732001366,7707325863,752500.0,2011-05-01,0
03483002993,7705040943,1117666.0,2011-08-01,0
03732000141,7728266778,41298.4,2011-08-01,0
03481000096,7736199349,483000.0,2011-07-01,0
03483004222,5031087755,77880.0,2011-01-01,0
03482000306,504902368080,406.29,2011-04-01,0
03483003100,5038070207,956276.6,2011-06-01,0
03481000091,7713003222,539273.0,2011-05-01,0
01483000054,7715682202,344000.0,2011-06-01,0
01483000326,5036041289,292500.0,2011-06-01,0
01483000145,7729052715,200000.0,2011-01-01,0
03483001642,5005041232,10047.24,2005-07-01,0
03481000679,7715790381,295585.06,2011-05-01,0
01483000354,250101931606,1347462.0,2011-08-01,0
03162000171,4025014186,105000.0,2011-03-01,0
01483000120,5003039703,796000.0,2011-06-01,0
03481000476,5013050632,255616.35,2011-03-01,0
03481000199,7729628928,88254.0,2011-03-01,0
03483001968,5032056661,975000.0,2011-07-01,0
01483000231,7702753470,1995929.0,2011-07-01,0
03483000597,5019012030,19200.0,2011-05-01,0
01483000361,7740000076,360000.0,2011-05-01,0
03483004122,5040055622,415940.16,2011-02-01,0
03482000016,7722218560,112430.0,2011-02-01,0
03483003170,7736520080,246410.0,2011-01-01,0
03481000686,5032068603,270000.0,2011-03-01,0
01482000017,5040035626,12719700.0,2011-05-01,0
03483000509,7724261610,379806.31,2011-06-01,0
03483001755,5031058338,11795.04,2010-10-01,0
03483002886,5026000406,320838.17,2011-02-01,0
03481000592,7733758655,217500.2,2011-05-01,0
03483002873,5052002697,446187.45,2011-03-01,0
03481000466,7709771052,122000.0,2011-04-01,0
03483000706,7743532382,635397.8,2011-06-01,0
03483004234,5013048425,132643000.0,2010-11-01,0
03732000181,7733507267,946646.5,2011-03-01,0
03482000296,524300275539,400000.0,2010-12-01,0
03483001532,5022068996,207522.0,2011-08-01,0
01483000194,5036105920,2390009.58,2011-06-01,0
03483000064,5049018664,24645.6,2011-05-01,0
03482000497,5038047279,559600.0,2011-06-01,0
03481000472,7736629739,2567250.0,2011-08-01,0
